latitude,longitude,year,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sun hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
2017,-22.8838,-47.0438,25.25000000000001,15.424725274725281,1317.3000000000002,1317.3000000000002,0.0,1447.0,0 days 12:08:21.758241758,14.457142857142868,35.011538461538436,160.0879120879121,6453.549999999999,1275.5300000000002
2017,-6.0039,-40.2747,32.30467032967033,22.714835164835183,595.5999999999999,595.5999999999999,0.0,877.0,0 days 12:08:51.263736263,20.261263736263736,40.10521978021979,103.01923076923077,7428.17,1969.3200000000002
2017,-18.0,-46.87,29.441208791208798,18.86236263736264,858.9,858.9,0.0,1186.0,0 days 12:08:26.208791208,12.32747252747253,30.465934065934068,104.8543956043956,7194.8099999999995,1610.32
2017,-14.156,-42.735,30.081318681318688,18.845054945054926,350.0,350.0,0.0,480.0,0 days 12:08:30.989010989,17.69065934065934,41.83983516483514,103.56318681318682,7677.459999999999,1904.6299999999999
2017,42.463,26.408,19.02967032967033,8.621428571428574,564.8000000000001,516.6,36.82,933.0,0 days 12:16:32.967032967,14.381593406593408,31.93214285714285,157.74725274725276,5457.61,1067.81
2017,42.588,25.484,18.37280219780219,7.788736263736257,707.2,630.3,55.93,1145.0,0 days 12:16:36.428571428,11.86675824175824,29.929945054945055,183.53296703296704,5510.09,1033.42
2017,42.632,26.037,18.272802197802182,7.688736263736266,707.2,630.3,55.93,1145.0,0 days 12:16:38.406593406,11.86675824175824,29.929945054945055,183.53296703296704,5510.09,1031.8
2017,43.2072,27.6054,17.6631868131868,9.170879120879125,575.5999999999999,533.9,32.480000000000004,865.0,0 days 12:16:50.934065934,16.323351648351665,36.48021978021977,179.00824175824175,5415.65,979.5500000000001
2017,41.508,23.796,18.693406593406593,7.019230769230775,814.1999999999999,754.4,43.61,1184.0,0 days 12:16:14.340659340,7.52417582417582,28.454395604395593,167.45604395604394,5663.29,1018.6999999999999
2017,42.396,26.526,19.279670329670317,8.868956043956047,564.8000000000001,516.6,36.82,933.0,0 days 12:16:30.989010989,14.381593406593408,31.93214285714285,157.74725274725276,5457.61,1074.16
2017,44.0587,27.2568,16.9912087912088,7.649725274725275,576.0999999999999,513.4,46.129999999999995,976.0,0 days 12:17:10.714285714,16.834615384615386,33.318406593406586,178.92857142857142,5123.6900000000005,974.1100000000001
2017,42.105,25.322,20.417582417582423,8.801373626373618,654.1000000000001,564.8,64.67999999999999,1019.0,0 days 12:16:25.549450549,13.868406593406585,28.624450549450543,197.32967032967034,5578.63,1149.05
2017,42.581,24.803,19.225824175824172,7.41978021978022,627.9,550.9,57.54,1128.0,0 days 12:16:36.098901098,10.627197802197802,25.72307692307693,195.4532967032967,5548.06,1065.8
2017,44.035,26.908,17.184615384615373,7.782142857142856,601.4,538.0,46.970000000000006,956.0,0 days 12:17:10.714285714,16.784065934065936,33.51401098901096,174.1813186813187,5138.99,984.5
2017,43.308,25.032,18.090109890109893,7.610989010989005,726.2,635.6000000000001,68.04,1072.0,0 days 12:16:53.736263736,14.471703296703296,29.249175824175847,188.76098901098902,5278.25,1019.54
2017,43.7491,23.3858,19.184615384615398,7.884615384615381,590.4,535.8,41.85999999999999,953.0,0 days 12:17:03.791208791,16.490659340659345,32.15521978021979,195.63186813186815,5311.949999999999,1155.75
2017,44.107,27.174,17.74148351648351,8.402197802197795,576.0999999999999,513.4,46.129999999999995,976.0,0 days 12:17:11.868131868,16.834615384615386,33.318406593406586,178.92857142857142,5123.6900000000005,993.05
2017,42.516,26.755,18.419505494505504,8.251923076923076,586.8,535.6999999999999,38.99,935.0,0 days 12:16:35.934065934,15.72774725274727,32.926373626373575,152.5,5422.49,1046.55
2017,43.519,24.546,18.665109890109893,8.062087912087915,682.5,604.7,57.75,1065.0,0 days 12:16:58.516483516,15.283241758241749,30.138736263736273,186.73626373626374,5294.09,1061.27
2017,42.4673,26.361,19.404120879120875,8.643406593406588,541.0999999999999,497.5999999999999,32.83,904.0,0 days 12:16:32.307692307,13.440659340659337,30.834065934065904,160.36813186813185,5486.4400000000005,1081.97
2017,42.32,24.301,19.279945054945056,7.473901098901103,627.9,550.9,57.54,1128.0,0 days 12:16:30.329670329,10.627197802197802,25.72307692307693,195.4532967032967,5548.06,1066.38
2017,44.042,27.016,17.134340659340655,7.7296703296703315,601.4,538.0,46.970000000000006,956.0,0 days 12:17:11.373626373,16.784065934065936,33.51401098901096,174.1813186813187,5138.99,983.44
2017,43.242,23.544,17.58434065934067,6.863736263736273,745.8,656.0,68.11000000000001,1084.0,0 days 12:16:52.912087912,12.923076923076916,28.119505494505486,208.85164835164835,5316.360000000001,1006.93
2017,43.2466,23.5397,17.63571428571428,6.912362637362647,745.8,656.0,68.11000000000001,1084.0,0 days 12:16:53.571428571,12.923076923076916,28.119505494505486,208.85164835164835,5316.360000000001,1007.8
2017,42.473,26.454,19.02967032967033,8.621428571428574,564.8000000000001,516.6,36.82,933.0,0 days 12:16:33.131868131,14.381593406593408,31.93214285714285,157.74725274725276,5457.61,1067.29
2017,41.865,26.095,20.70302197802197,9.450000000000001,841.0,744.8,69.02,1038.0,0 days 12:16:18.956043956,16.3087912087912,34.71126373626372,179.45054945054946,5672.02,1226.77
2017,42.125,25.635,20.35164835164834,8.842307692307688,626.2,567.0,43.68000000000001,1011.0,0 days 12:16:26.208791208,13.563736263736256,28.466208791208825,157.39835164835165,5558.820000000001,1145.5900000000001
2017,14.364,0.078,36.2629120879121,24.168406593406605,345.2,345.2,0.0,287.0,0 days 12:10:29.835164835,18.890934065934083,35.67032967032965,153.68406593406593,8308.51,2642.79
2017,12.307,-1.637,34.46758241758243,23.105494505494498,601.8000000000001,601.8000000000001,0.0,596.0,0 days 12:10:17.802197802,13.67527472527473,31.869230769230782,141.3021978021978,8053.9000000000015,2182.58
2017,-3.42,30.03,26.985989010988995,16.918131868131862,1079.2000000000003,1079.2000000000003,0.0,1431.0,0 days 12:08:58.021978021,9.585164835164832,30.15412087912086,180.88736263736263,7122.2699999999995,1469.79
2017,11.075,106.06,32.53434065934069,25.058516483516478,2126.2000000000003,2126.2000000000003,0.0,2277.0,0 days 12:10:07.087912087,12.726098901098894,30.638736263736263,169.0467032967033,6462.85,1465.48
2017,11.0695,106.1144,32.53434065934069,25.058516483516478,2126.2000000000003,2126.2000000000003,0.0,2277.0,0 days 12:10:05.604395604,12.726098901098894,30.638736263736263,169.0467032967033,6462.85,1465.48
2017,10.6347,104.5243,31.71428571428574,24.97829670329672,1839.9,1839.9,0.0,2409.0,0 days 12:10:01.813186813,13.221153846153856,32.07884615384618,163.66483516483515,6176.28,1382.8899999999999
2017,42.855,-80.3607,12.87335164835165,7.20137362637363,1036.2,948.3,70.0,1467.0,0 days 12:16:41.208791208,25.33736263736266,44.290384615384575,210.05769230769232,5288.08,873.75
2017,42.9585,-81.6708,14.259065934065942,5.73736263736264,990.3,906.3000000000001,73.71,1474.0,0 days 12:16:44.835164835,20.48434065934067,44.03626373626375,216.20604395604394,5175.24,902.09
2017,44.1939,-78.0946,12.486813186813189,3.5862637362637373,1149.5,1010.1000000000001,104.86,1394.0,0 days 12:17:15.824175824,17.389835164835173,41.3195054945055,210.47527472527472,4949.4,798.08
2017,45.54,-74.8878,12.170879120879123,2.896978021978026,1380.4,1164.5,161.21,1708.0,0 days 12:17:50.109890109,16.402197802197808,38.068406593406614,204.88186813186815,4683.53,759.38
2017,42.1449,-83.0769,15.26016483516483,7.644230769230763,947.5,881.6999999999999,51.589999999999996,1227.0,0 days 12:16:25.549450549,22.726648351648336,41.4442307692308,202.71978021978023,5298.93,984.5799999999999
2017,42.1637,-83.0807,15.310439560439553,7.69340659340659,947.5,881.6999999999999,51.589999999999996,1227.0,0 days 12:16:27.197802197,22.726648351648336,41.4442307692308,202.71978021978023,5298.93,985.1600000000001
2017,42.169,-83.0876,15.310439560439553,7.69340659340659,947.5,881.6999999999999,51.589999999999996,1227.0,0 days 12:16:26.868131868,22.726648351648336,41.4442307692308,202.71978021978023,5298.93,985.52
2017,44.629,-79.8493,10.580769230769224,3.9843406593406603,1258.9,1091.5,136.57,1931.0,0 days 12:17:25.219780219,19.823351648351647,39.60659340659342,209.96703296703296,4721.37,690.3700000000001
2017,45.4083,-76.275,11.948901098901098,2.3873626373626404,1295.1,1072.1,165.48,1631.0,0 days 12:17:47.472527472,15.810164835164837,38.324450549450525,213.53846153846155,4650.540000000001,747.8199999999999
2017,44.651,-78.7587,11.388736263736261,2.7612637362637362,1325.9,1151.8999999999999,136.36,1820.0,0 days 12:17:26.538461538,16.665934065934056,39.57912087912086,207.51373626373626,4631.78,708.04
2017,50.7807,-112.46,12.3228021978022,-0.264835164835165,338.40000000000003,229.20000000000002,86.52000000000001,743.0,0 days 12:20:40.054945054,19.15412087912086,37.49725274725276,201.9945054945055,5352.299999999999,961.94
2017,44.2588,-79.293,12.540659340659346,4.086538461538458,1159.8,1037.2,97.51000000000002,1540.0,0 days 12:17:15.824175824,19.196703296703294,42.45247252747255,214.28021978021977,4828.57,790.6600000000001
2017,44.0652,-77.2579,12.426923076923085,6.1472527472527485,1126.1,993.5,99.39999999999999,1389.0,0 days 12:17:11.043956043,22.45384615384616,44.17087912087915,203.2554945054945,5129.15,815.21
2017,42.8913,-81.1134,13.901923076923078,5.318406593406598,1082.2,993.3999999999999,74.41000000000001,1471.0,0 days 12:16:42.692307692,20.23956043956045,44.28516483516485,216.44505494505495,5159.530000000001,882.96
2017,48.9428,-88.3141,8.406318681318677,-0.6142857142857148,741.9000000000001,546.0,155.60999999999996,1305.0,0 days 12:19:34.285714285,19.472802197802192,42.345329670329676,210.70054945054946,4738.15,693.1300000000001
2017,44.2044,-76.9251,13.15274725274726,4.797802197802198,1197.4,1046.0,112.13999999999999,1466.0,0 days 12:17:15.494505494,17.505769230769232,40.57115384615383,204.37087912087912,4972.63,816.8699999999999
2017,42.9854,-80.9604,13.848901098901116,5.271428571428574,1082.2,993.3999999999999,74.41000000000001,1471.0,0 days 12:16:46.648351648,20.23956043956045,44.28516483516485,216.44505494505495,5159.530000000001,880.36
2017,44.6329,-75.6982,12.72362637362636,3.8461538461538467,1351.9,1155.9,146.64999999999998,1647.0,0 days 12:17:27.197802197,16.489835164835167,39.10082417582417,205.85164835164835,4671.51,766.1400000000001
2017,44.6301,-75.8033,12.572802197802195,3.689835164835166,1351.9,1155.9,146.64999999999998,1647.0,0 days 12:17:26.703296703,16.489835164835167,39.10082417582417,205.85164835164835,4671.51,763.53
2017,44.5939,-75.7354,12.718681318681325,4.522527472527473,1425.6999999999998,1243.3999999999999,137.62,1661.0,0 days 12:17:24.725274725,16.639560439560434,38.629395604395555,203.34615384615384,4678.07,747.01
2017,50.577,-111.866,12.66043956043956,-0.028021978021977367,342.0,228.5,87.29,774.0,0 days 12:20:29.835164835,18.329945054945064,37.28818681318682,198.14835164835165,5387.8,980.0600000000001
2017,44.9778,-75.8198,12.473076923076917,3.083791208791206,1353.3,1151.0,150.36,1636.0,0 days 12:17:34.285714285,16.477197802197793,39.25439560439558,208.27747252747253,4682.099999999999,770.4
2017,45.1563,-75.2245,12.25,2.8912087912087903,1430.9,1224.5,153.3,1718.0,0 days 12:17:39.065934065,16.34862637362638,38.90439560439559,205.8131868131868,4694.929999999999,763.02
2017,45.1024,-74.6899,12.861813186813194,4.004945054945053,1366.1,1155.1,160.01999999999998,1803.0,0 days 12:17:36.428571428,16.653021978021997,39.61593406593407,203.59065934065933,4674.98,773.6000000000001
2017,48.7152,-94.2518,10.047527472527472,-0.40247252747252843,649.2,488.4,127.39999999999998,1168.0,0 days 12:19:24.065934065,18.158241758241758,41.219230769230755,203.68956043956044,4750.93,784.27
2017,45.0085,-74.9996,12.722802197802194,3.651373626373628,1397.4,1194.6999999999998,152.10999999999999,1705.0,0 days 12:17:34.945054945,16.65631868131868,39.56648351648349,202.81043956043956,4666.96,771.15
2017,44.4384,-79.0681,11.621978021978018,3.88049450549451,1220.7,1071.6,117.88000000000001,1714.0,0 days 12:17:20.934065934,18.416208791208792,40.211538461538424,211.0,4726.51,731.21
2017,44.2875,-79.2834,12.540659340659346,4.086538461538458,1159.8,1037.2,97.51000000000002,1540.0,0 days 12:17:16.978021978,19.196703296703294,42.45247252747255,214.28021978021977,4828.57,790.6600000000001
2017,45.0564,-76.0795,11.936813186813184,3.1096153846153873,1303.4,1098.8,153.09,1644.0,0 days 12:17:38.406593406,16.332417582417584,38.62445054945053,210.69230769230768,4674.11,746.6499999999999
2017,44.8406,-76.0866,11.94230769230769,3.9771978021978023,1303.2,1108.9,145.74,1627.0,0 days 12:17:32.307692307,16.420054945054957,38.245604395604396,204.8543956043956,4669.19,727.57
2017,42.2741,-82.4267,13.962362637362638,8.345879120879117,1000.3000000000001,931.3999999999999,54.599999999999994,1287.0,0 days 12:16:27.527472527,24.81840659340659,41.28159340659341,202.82142857142858,5338.71,900.0799999999999
2017,42.4454,-81.8504,13.338186813186804,6.949725274725272,1003.3,927.6,60.97,1359.0,0 days 12:16:33.626373626,25.00467032967035,44.580494505494514,209.67307692307693,5267.58,888.29
2017,44.2904,-76.9257,12.999999999999998,4.649175824175822,1197.4,1046.0,112.13999999999999,1466.0,0 days 12:17:17.307692307,17.505769230769232,40.57115384615383,204.37087912087912,4972.63,813.5699999999999
2017,44.2984,-76.9425,12.952747252747253,4.5978021978022,1197.4,1046.0,112.13999999999999,1466.0,0 days 12:17:16.483516483,17.505769230769232,40.57115384615383,204.37087912087912,4972.63,811.69
2017,48.3603,-89.2536,7.215659340659339,1.450274725274727,693.5,531.0,126.56,1315.0,0 days 12:19:10.879120879,22.156043956043973,37.724999999999966,203.8131868131868,4724.47,622.22
2017,44.0199,-77.094,12.799999999999997,4.4491758241758195,1197.4,1046.0,112.13999999999999,1466.0,0 days 12:17:10.054945054,17.505769230769232,40.57115384615383,204.37087912087912,4972.63,808.13
2017,44.4633,-78.9662,11.374450549450556,3.6269230769230765,1220.7,1071.6,117.88000000000001,1714.0,0 days 12:17:21.593406593,18.416208791208792,40.211538461538424,211.0,4726.51,725.49
2017,44.2878,-79.2936,12.490934065934068,4.034890109890108,1159.8,1037.2,97.51000000000002,1540.0,0 days 12:17:15.989010989,19.196703296703294,42.45247252747255,214.28021978021977,4828.57,789.48
2017,44.5117,-78.992,11.474450549450554,3.7269230769230752,1220.7,1071.6,117.88000000000001,1714.0,0 days 12:17:22.912087912,18.416208791208792,40.211538461538424,211.0,4726.51,728.1899999999999
2017,42.8883,-79.819,13.11648351648352,7.048626373626377,997.2,910.5999999999999,68.95,1505.0,0 days 12:16:42.362637362,23.378846153846148,42.33434065934064,205.83516483516485,5062.780000000001,861.01
2017,50.9061,-112.708,11.716758241758239,-0.7549450549450536,330.49999999999994,221.59999999999997,85.26,754.0,0 days 12:20:39.560439560,19.2403846153846,38.42060439560439,208.42582417582418,5297.85,937.55
2017,43.9294,-78.5454,12.70467032967034,5.4829670329670295,1025.3,906.0999999999999,89.32000000000001,1392.0,0 days 12:17:08.076923076,20.095054945054937,41.719505494505476,208.0521978021978,5020.72,809.88
2017,44.0636,-78.8664,12.090384615384622,3.434890109890113,1193.3000000000002,1064.4,100.66000000000001,1522.0,0 days 12:17:10.054945054,19.09148351648352,42.834340659340675,211.87637362637363,4845.57,784.78
2017,43.088,-80.8462,13.737087912087915,5.121153846153847,1037.0,953.9000000000001,67.06,1399.0,0 days 12:16:49.615384615,19.933516483516495,43.64972527472529,213.61813186813185,5161.109999999999,882.22
2017,49.375,-82.3928,7.666758241758248,-2.7173076923076946,973.6000000000001,729.7,188.16000000000003,1544.0,0 days 12:19:45.164835164,16.259340659340655,37.94697802197806,211.8653846153846,4388.78,640.74
2017,49.669,-115.9476,11.68543956043955,0.2950549450549471,518.0,238.2,211.33,1353.0,0 days 12:19:55.714285714,9.678021978021986,32.521978021978015,201.79945054945054,5286.710000000001,868.37
2017,44.2966,-76.633,12.44505494505495,5.044505494505498,1263.1000000000001,1104.8000000000002,117.53,1552.0,0 days 12:17:17.472527472,18.335164835164846,40.59890109890108,201.77747252747253,4959.16,790.48
2017,44.2712,-76.6719,12.34505494505494,4.944505494505495,1263.1000000000001,1104.8000000000002,117.53,1552.0,0 days 12:17:17.472527472,18.335164835164846,40.59890109890108,201.77747252747253,4959.16,788.48
2017,44.2653,-76.7686,12.39752747252747,4.995604395604396,1263.1000000000001,1104.8000000000002,117.53,1552.0,0 days 12:17:18.296703296,18.335164835164846,40.59890109890108,201.77747252747253,4959.16,789.3900000000001
2017,44.3201,-76.5667,11.82884615384615,5.482417582417578,1357.0,1192.5,122.00999999999999,1563.0,0 days 12:17:19.285714285,18.98241758241759,39.6381868131868,200.4065934065934,4934.039999999999,749.77
2017,44.3136,-78.3926,12.481868131868127,3.68708791208791,1182.1999999999998,1050.5,100.87,1523.0,0 days 12:17:18.296703296,18.570329670329674,41.880769230769204,210.84065934065933,4897.48,801.24
2017,47.5126,-79.708,9.220879120879113,0.007692307692306065,958.3,730.7,171.64000000000001,1669.0,0 days 12:18:46.153846153,17.006043956043957,38.02939560439559,213.3021978021978,4419.78,647.94
2017,47.49,-79.7115,9.175824175824166,-0.038736263736263946,958.3,730.7,171.64000000000001,1669.0,0 days 12:18:45.164835164,17.006043956043957,38.02939560439559,213.3021978021978,4419.78,646.62
2017,47.5049,-79.7115,9.075824175824177,-0.1387362637362615,958.3,730.7,171.64000000000001,1669.0,0 days 12:18:46.153846153,17.006043956043957,38.02939560439559,213.3021978021978,4419.78,645.15
2017,45.574,-74.8192,12.125824175824182,3.1244505494505463,1450.6999999999998,1230.6,164.5,1761.0,0 days 12:17:49.945054945,16.325274725274724,39.76318681318683,206.43956043956044,4689.54,756.6600000000001
2017,44.37,-76.975,12.700000000000003,4.349175824175827,1197.4,1046.0,112.13999999999999,1466.0,0 days 12:17:18.461538461,17.505769230769232,40.57115384615383,204.37087912087912,4972.63,805.71
2017,44.3145,-77.432,13.042032967032968,4.236538461538466,1175.1000000000001,1035.4,105.07,1447.0,0 days 12:17:17.142857142,17.36016483516483,41.065384615384616,206.25824175824175,4968.59,816.48
2017,49.6807,-83.6816,7.635439560439559,-2.9293956043956038,864.5,636.4,176.32999999999998,1547.0,0 days 12:19:57.857142857,16.464285714285715,38.39752747252747,215.69230769230768,4478.42,659.81
2017,44.5392,-79.765,11.860439560439563,3.9958791208791213,1158.9,1027.8000000000002,113.88999999999999,1705.0,0 days 12:17:23.571428571,19.16043956043958,41.95054945054947,216.53021978021977,4744.929999999999,750.7400000000001
2017,44.4724,-79.5693,11.347252747252764,3.696703296703296,1201.2,1061.4,116.06,1659.0,0 days 12:17:20.934065934,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,718.6800000000001
2017,44.4696,-79.5615,11.397802197802196,3.7442307692307715,1201.2,1061.4,116.06,1659.0,0 days 12:17:21.428571428,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,720.23
2017,44.4762,-79.7194,11.660439560439567,3.7958791208791243,1158.9,1027.8000000000002,113.88999999999999,1705.0,0 days 12:17:23.241758241,19.16043956043958,41.95054945054947,216.53021978021977,4744.929999999999,746.6599999999999
2017,44.5397,-79.762,11.860439560439563,3.9958791208791213,1158.9,1027.8000000000002,113.88999999999999,1705.0,0 days 12:17:24.560439560,19.16043956043958,41.95054945054947,216.53021978021977,4744.929999999999,750.7400000000001
2017,45.1276,-75.2581,12.30082417582418,2.9464285714285734,1430.9,1224.5,153.3,1718.0,0 days 12:17:37.747252747,16.34862637362638,38.90439560439559,205.8131868131868,4694.929999999999,763.8299999999999
2017,45.3092,-76.2435,12.13076923076922,2.623076923076922,1264.0,1048.0,162.4,1635.0,0 days 12:17:44.340659340,16.073351648351654,38.8576923076923,214.5989010989011,4656.32,757.1199999999999
2017,48.7069,-94.2503,10.047527472527472,-0.40247252747252843,649.2,488.4,127.39999999999998,1168.0,0 days 12:19:24.065934065,18.158241758241758,41.219230769230755,203.68956043956044,4750.93,784.1199999999999
2017,42.81,-80.035,13.216483516483517,7.148626373626374,997.2,910.5999999999999,68.95,1505.0,0 days 12:16:40.879120879,23.378846153846148,42.33434065934064,205.83516483516485,5062.780000000001,863.9900000000001
2017,44.2175,-76.7082,12.597527472527483,5.195604395604397,1263.1000000000001,1104.8000000000002,117.53,1552.0,0 days 12:17:15.329670329,18.335164835164846,40.59890109890108,201.77747252747253,4959.16,794.7700000000001
2017,42.8745,-80.2972,12.820879120879116,7.15082417582418,1036.2,948.3,70.0,1467.0,0 days 12:16:41.538461538,25.33736263736266,44.290384615384575,210.05769230769232,5288.08,871.79
2017,45.6081,-79.4262,10.65604395604395,1.6401098901098892,1340.2,1100.0,183.82,1946.0,0 days 12:17:50.274725274,17.068406593406593,40.6054945054945,207.1620879120879,4571.91,689.24
2017,49.1444,-80.9717,7.5041208791208796,-2.551098901098898,935.1000000000001,694.3,185.01,1724.0,0 days 12:19:38.736263736,16.28214285714287,38.09615384615383,209.1813186813187,4345.1,621.91
2017,44.059,-77.3315,12.426923076923085,6.1472527472527485,1126.1,993.5,99.39999999999999,1389.0,0 days 12:17:10.714285714,22.45384615384616,44.17087912087915,203.2554945054945,5129.15,815.21
2017,44.066,-77.3151,12.426923076923085,6.1472527472527485,1126.1,993.5,99.39999999999999,1389.0,0 days 12:17:12.857142857,22.45384615384616,44.17087912087915,203.2554945054945,5129.15,815.58
2017,45.612,-79.3572,10.079945054945055,1.798076923076925,1335.3,1085.7,191.8,1992.0,0 days 12:17:50.439560439,16.98956043956043,40.147527472527486,207.48626373626374,4555.4,663.77
2017,44.6707,-76.3044,11.794505494505486,3.9340659340659334,1279.6,1081.1,147.42000000000002,1607.0,0 days 12:17:28.681318681,16.436813186813197,38.312362637362625,205.01373626373626,4681.5,726.74
2017,49.1258,-80.9915,7.418406593406599,-2.624450549450545,935.1000000000001,694.3,185.01,1724.0,0 days 12:19:38.241758241,16.28214285714287,38.09615384615383,209.1813186813187,4345.1,620.47
2017,45.0965,-74.7167,12.861813186813194,4.004945054945053,1366.1,1155.1,160.01999999999998,1803.0,0 days 12:17:37.417582417,16.653021978021997,39.61593406593407,203.59065934065933,4674.98,774.0999999999999
2017,49.1402,-81.2854,7.456318681318678,-2.6851648351648305,919.8999999999999,682.6,181.16,1654.0,0 days 12:19:41.538461538,16.27252747252748,37.931593406593414,209.37087912087912,4339.630000000001,620.05
2017,49.1433,-80.9888,7.418406593406599,-2.624450549450545,935.1000000000001,694.3,185.01,1724.0,0 days 12:19:38.406593406,16.28214285714287,38.09615384615383,209.1813186813187,4345.1,620.96
2017,44.6824,-76.2727,11.8456043956044,3.9851648351648357,1279.6,1081.1,147.42000000000002,1607.0,0 days 12:17:26.538461538,16.436813186813197,38.312362637362625,205.01373626373626,4681.5,727.5
2017,44.8206,-76.307,11.694505494505496,3.8340659340659364,1279.6,1081.1,147.42000000000002,1607.0,0 days 12:17:32.142857142,16.436813186813197,38.312362637362625,205.01373626373626,4681.5,724.1899999999999
2017,44.6692,-76.274,11.794505494505486,3.9340659340659334,1279.6,1081.1,147.42000000000002,1607.0,0 days 12:17:26.043956043,16.436813186813197,38.312362637362625,205.01373626373626,4681.5,727.21
2017,44.5825,-79.4981,11.347252747252764,3.696703296703296,1201.2,1061.4,116.06,1659.0,0 days 12:17:24.890109890,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,719.55
2017,44.5809,-79.4984,11.397802197802196,3.7442307692307715,1201.2,1061.4,116.06,1659.0,0 days 12:17:24.890109890,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,719.98
2017,44.586,-79.4995,11.547252747252749,3.8967032967032926,1201.2,1061.4,116.06,1659.0,0 days 12:17:24.560439560,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,723.9100000000001
2017,43.049,-80.3883,13.953846153846161,5.608241758241759,1015.6999999999999,932.6999999999999,66.28999999999999,1428.0,0 days 12:16:47.637362637,19.956593406593395,43.33763736263736,214.2445054945055,5158.55,887.02
2017,44.7257,-75.4928,12.765384615384619,4.082967032967033,1370.8000000000002,1180.1999999999998,143.57,1688.0,0 days 12:17:28.516483516,16.531593406593412,39.12774725274723,205.3434065934066,4667.719999999999,762.26
2017,44.0246,-78.1208,12.450824175824167,3.786538461538462,1158.9,1024.1,102.33999999999999,1467.0,0 days 12:17:10.549450549,18.222527472527478,41.6085164835165,208.95054945054946,4925.88,800.77
2017,44.4433,-78.6864,11.184340659340661,3.6445054945054904,1235.8999999999999,1084.6,119.21000000000001,1646.0,0 days 12:17:22.417582417,17.715384615384618,40.64258241758242,209.49175824175825,4718.3099999999995,713.45
2017,44.0616,-79.1816,12.278021978021968,3.4656593406593426,1105.0,989.3,88.27000000000001,1431.0,0 days 12:17:11.538461538,18.724175824175827,42.576098901098895,214.4065934065934,4927.71,804.8399999999999
2017,45.1066,-74.6822,12.91291208791209,4.052747252747251,1366.1,1155.1,160.01999999999998,1803.0,0 days 12:17:36.593406593,16.653021978021997,39.61593406593407,203.59065934065933,4674.98,775.37
2017,43.9459,-78.3877,12.804670329670316,5.5829670329670416,1025.3,906.0999999999999,89.32000000000001,1392.0,0 days 12:17:07.582417582,20.095054945054937,41.719505494505476,208.0521978021978,5020.72,813.4799999999999
2017,44.4307,-78.694,11.231593406593399,3.695054945054942,1235.8999999999999,1084.6,119.21000000000001,1646.0,0 days 12:17:21.593406593,17.715384615384618,40.64258241758242,209.49175824175825,4718.3099999999995,715.1099999999999
2017,44.5006,-79.6133,11.297802197802204,3.644230769230767,1201.2,1061.4,116.06,1659.0,0 days 12:17:23.571428571,18.53571428571427,39.93571428571427,215.47252747252747,4755.81,717.59
2017,48.4393,-80.3256,8.489285714285712,-1.6771978021978033,940.9,704.2,183.19,1661.0,0 days 12:19:13.186813186,17.210439560439575,40.41758241758243,214.5879120879121,4535.82,669.9300000000001
2017,44.6982,-79.8423,10.631593406593405,4.029945054945059,1258.9,1091.5,136.57,1931.0,0 days 12:17:27.197802197,19.823351648351647,39.60659340659342,209.96703296703296,4721.37,691.0
2017,42.9548,-81.6693,14.310714285714294,5.788736263736265,990.3,906.3000000000001,73.71,1474.0,0 days 12:16:45.164835164,20.48434065934067,44.03626373626375,216.20604395604394,5175.24,903.06
2017,42.7841,-80.2655,12.973351648351656,7.301373626373635,1036.2,948.3,70.0,1467.0,0 days 12:16:39.560439560,25.33736263736266,44.290384615384575,210.05769230769232,5288.08,876.09
2017,46.5236,-84.4456,9.49368131868132,2.8304945054945048,1120.7,913.0,171.14999999999998,1835.0,0 days 12:18:17.307692307,21.828296703296704,41.773351648351635,216.42582417582418,4867.23,682.71
2017,46.5171,-84.4261,9.49368131868132,2.8304945054945048,1120.7,913.0,171.14999999999998,1835.0,0 days 12:18:17.142857142,21.828296703296704,41.773351648351635,216.42582417582418,4867.23,683.5699999999999
2017,46.5473,-84.2796,10.006318681318678,2.3324175824175835,1085.1,890.8000000000001,158.76,1677.0,0 days 12:18:18.461538461,18.99532967032967,41.92500000000001,207.35164835164835,4895.469999999999,699.73
2017,42.9417,-82.3394,13.301923076923076,7.07032967032967,983.2,899.4000000000001,71.68,1527.0,0 days 12:16:43.351648351,23.147252747252764,39.69395604395606,210.45604395604394,5063.97,862.95
2017,42.9498,-82.3199,13.301923076923076,7.07032967032967,983.2,899.4000000000001,71.68,1527.0,0 days 12:16:43.681318681,23.147252747252764,39.69395604395606,210.45604395604394,5063.97,863.3499999999999
2017,42.695,-80.9791,13.084340659340663,6.902747252747255,1078.8,996.0999999999999,67.27,1416.0,0 days 12:16:37.417582417,24.413186813186833,43.89505494505493,212.72527472527472,5291.6900000000005,883.1300000000001
